LONG,LAT,Region,Program,Address,Phone,Website,Description,Taking New Referrals,Population,Services,Language,FID,x,y
-116.9643,32.80066,East,Fee-For-Service,"225 W Madison Ave Ste 2, El Cajon, CA 92020",(619)334-7542,,,,"Preschool 3-5
Children 6-12
Adolescents 13-17
Transitional Youth 18-22
Adults 23-59
Older Adults 60+","Inpatient Treatment
Medication Evaluation & Management
Outpatient Treatment","English, Tagalog",796,-13020402.3001409,3868874.09094228
-116.9643,32.80066,East,Fee-For-Service,"225 W Madison Ave Ste 2, El Cajon, CA 92020",(619)631-4505,,,,"Adults 23-59
Older Adults 60+","Family Therapy
Individual Therapy
Inpatient Treatment
Medication Evaluation & Management
Outpatient Treatment",English,797,-13020402.3001409,3868874.09094228
-116.9643,32.80066,East,Fee-For-Service,"225 W Madison Ave Ste 2, El Cajon, CA 92020",(619)971-1423,,,,"Transitional Youth 18-22
Adults 23-59
Older Adults 60+","Inpatient Treatment
Medication Evaluation & Management
Outpatient Treatment",English,798,-13020402.3001409,3868874.09094228
-117.0423,32.548,South,SYHC BHG YESVS FSP MHSA,"226 Willow Rd, San Ysidro, CA 92173",619-428-5533,syhc.org,School-Based Behavioral Health Group Youth Enhancement Svcs (YES) (AD Counselors) - (FSP),Yes,"Young Children (0-5),
Children (6-18)","Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Medication Support Services","English, Spanish",799,-13029092.3409566,3835461.6115952
-117.0423,32.548,South,SYHC BHG YESVS FSP MHSA,"226 Willow Road, San Ysidro, CA 92173",619-428-5533,syhc.org,School-Based Behavioral Health Group Youth Enhancement Svcs (YES) (AD Counselors) - (FSP),Yes,"Young Children (0-5),
Children (6-18)","Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Medication Support Services","English, Spanish",800,-13029092.3409566,3835461.6115952
-117.1663,32.79979,Countywide,SDCC PARTIAL HOSPITAL PROGRAM,"3002 ARMSTRONG ST, SAN DIEGO, CA 92111",8585164115,,"A full-day mental health treatment program that serves as a transition from or alternative to inpatient hospitalization. PHP is group-based and also offers individual and family therapy, as well as psychiatry services.",Yes,All Ages,"Medication Support Services,
Day Treatment Intensive,
Mental Health Services","English, Spanish",801,-13042887.5259615,3868759.91655413
-117.1663,32.79979,Countywide,SDCC WRAPWORKS,"3002 ARMSTRONG ST, SAN DIEGO, CA 92111",8582779550,,"Wraparound services for children, youth and young adults (up to age 21) from CWS or Probation - transitioning 3-18 from res.",Yes,,"Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Intensive Home-Based Services,
Medication Support Services","English, Spanish",802,-13042887.5259615,3868759.91655413
-117.1663,32.79979,Countywide,SDCC WRAPWORKS SOUTH,"3002 armstrong st, San Diego, CA 92111",6197971773,,"Wraparound services-CWS or Probation Departments. Highly individualized services to maximize the capacity of the family too meet the child's needs and reduce the level of care from a group home placement to a home or home-like setting. Certified outpatient mental health program individual/group/family treatment, case management/rehabilitative services, ICC, IHBS, crisis intervention medication management, outreach at schools and in the community and FSO MHSA low income uninsured children.",Yes,"Young Children (0-5),
Children (6-18)","Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Intensive Home-Based Services,
Medication Support Services",English,803,-13042887.5259615,3868759.91655413
-117.1663,32.79979,Countywide,SDCC PHP,"3002 ARMSTRONG STREET, SAN DIEGO, CA 92111",858-516-4115,,"A full-day mental health treatment program that serves as a transition from or alternative to inpatient hospitalization. PHP is group-based and also offers individual and family therapy, as well as psychiatry services.",Yes,All Ages,"Medication Support Services,
Day Treatment Intensive,
Mental Health Services",English,804,-13042887.5259615,3868759.91655413
-117.144,32.70924,"Central, North Central",YMCA TIDES FSP MHSA,"301 22nd St, San Diego, CA 92102",619-914-2391,yfs.ymca.org,"County funded FSP Program that offers support to youth and their families by providing a variety of counseling services. Works with students ages 5-21, and their families, who are struggling with emotional or behavioral problems at school, home or in community. Provides individual counseling, family counseling, group counseling, crisis intervention, medication evaluation, medication monitoring, case management. Provides services at designated school sites & community clinic.",Yes,"Young Children (0-5),
Children (6-18),
Transition Age Youth (16-25),
Adult (18+)","Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Intensive Home-Based Services,
Medication Support Services",English,805,-13040405.0211428,3856774.22514582
-117.106,32.66646,South,CRF NUEVA VISTA MHSA FSP,"302 W 18th St, National City, CA 91950",1619585768,,"Nueva Vista Family Services is located in Chula Vista and serves children, youth and families residing in the South region.  The program provides a full range of services in Spanish and English to children and youth identified as having Serious Emotional Disturbance (SED). Services are family-driven, and all family members actively participate in service planning and delivery.",Yes,"Young Children (0-5),
Children (6-18)","Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Intensive Home-Based Services,
Medication Support Services",English,806,-13036181.4506799,3851115.58854719
-117.1511,32.79825,North Central,Fee-For-Service,"3020 Children's Way MC5016, San Diego, CA 92123",(858)966-5803,,,,"Infants 0-3
Preschool 3-5
Children 6-12
Adolescents 13-17
Transitional Youth 18-22
Adults 23-59","Family Therapy
Group Therapy
Individual Therapy
Outpatient Treatment",English,807,-13041200.8155373,3868555.31477873
-117.1511,32.79825,North Central,Fee-For-Service,"3020 Children's Way, San Diego, CA 92123",(858)761-1700,,,,"Preschool 3-5
Children 6-12
Adolescents 13-17
Transitional Youth 18-22","Family Therapy
Group Therapy
Individual Therapy
Inpatient Treatment
Medication Evaluation & Management
Outpatient Treatment",English,808,-13041200.8155373,3868555.31477873
-117.1511,32.79825,North Central,Fee-For-Service,"3020 Children's Way, San Diego, CA 92123",(858)576-1700,,,,"Infants 0-3
Preschool 3-5
Children 6-12
Adolescents 13-17
Transitional Youth 18-22","Family Therapy
Group Therapy
Individual Therapy
Inpatient Treatment
Medication Evaluation & Management
Outpatient Treatment","English, Spanish",809,-13041200.8155373,3868555.31477873
-117.1511,32.79825,North Central,Fee-For-Service,"3020 Children's Way, San Diego, CA 92123",(858)966-8145,,,,"Infants 0-3
Preschool 3-5
Children 6-12
Adolescents 13-17
Transitional Youth 18-22
Adults 23-59","Medication Evaluation & Management
Outpatient Treatment",English,810,-13041200.8155373,3868555.31477873
-117.1511,32.79825,North Central,Fee-For-Service,"3020 Children's Way, San Diego, CA 92123",(858)576-1700,,,,"Infants 0-3
Preschool 3-5
Children 6-12
Adolescents 13-17
Transitional Youth 18-22
Adults 23-59
Older Adults 60+",Medication Evaluation & Management,English,811,-13041200.8155373,3868555.31477873
-117.1511,32.79825,North Central,Fee-For-Service,"3020 Children's Way, San Diego, CA 92123",(858)966-1700,,,,"Infants 0-3
Preschool 3-5
Children 6-12
Adolescents 13-17
Transitional Youth 18-22
Adults 23-59",Inpatient Treatment,English,812,-13041200.8155373,3868555.31477873
-117.1511,32.79825,North Central,Fee-For-Service,"3020 Children's Way, San Diego, CA 92123",(858)966-8304,,,,"Infants 0-3
Preschool 3-5
Children 6-12
Adolescents 13-17
Transitional Youth 18-22
Adults 23-59
Older Adults 60+","Critical Incident Stress Debriefing
ECT (MD Only Including Consult)
Family Therapy
Group Therapy
Home Visits
Individual Therapy
Inpatient Treatment
Medication Evaluation & Management
Neuropsych. Testing
Outpatient Treatment
Psychological Testing",English,813,-13041200.8155373,3868555.31477873
-117.1511,32.79825,North Central,Fee-For-Service,"3020 Children's Way, San Diego, CA 92123",(858)966-8856,,,,"Infants 0-3
Preschool 3-5
Children 6-12
Adolescents 13-17
Transitional Youth 18-22","Group Therapy
Individual Therapy
Outpatient Treatment","English, Spanish",814,-13041200.8155373,3868555.31477873
-117.1511,32.79825,North Central,Fee-For-Service,"3020 Children's Way, San Diego, CA 92123",(858)966-5980,,,,"Infants 0-3
Preschool 3-5
Children 6-12
Adolescents 13-17
Transitional Youth 18-22
Adults 23-59","Family Therapy
Group Therapy
Individual Therapy
Outpatient Treatment","English, Spanish",815,-13041200.8155373,3868555.31477873
-117.1511,32.79825,North Central,Fee-For-Service,"3020 Childrens Way # MC5003, San Diego, CA 92123",(760)672-6228,,,,"Preschool 3-5
Children 6-12
Adolescents 13-17","Family Therapy
Group Therapy
Individual Therapy
Outpatient Treatment",English,816,-13041200.8155373,3868555.31477873
-117.1511,32.79825,North Central,Fee-For-Service,"3020 Childrens Way #6013MC, San Diego, CA 92123",(858)966-1700,,,,"Preschool 3-5
Children 6-12
Adolescents 13-17
Transitional Youth 18-22
Adults 23-59
Older Adults 60+","Family Therapy
Group Therapy
Individual Therapy
Inpatient Treatment
Outpatient Treatment","English, Spanish",817,-13041200.8155373,3868555.31477873
-117.1511,32.79825,North Central,Fee-For-Service,"3020 Childrens Way #MC5016, San Diego, CA 92123",(858)966-5803,,,,"Infants 0-3
Preschool 3-5
Children 6-12
Adolescents 13-17
Transitional Youth 18-22","Family Therapy
Group Therapy
Individual Therapy
Outpatient Treatment",English,818,-13041200.8155373,3868555.31477873
-117.1511,32.79825,Countywide,RADY CAPS,"3020 CHILDRENS WAY MC 5018, SAN DIEGO, CA 92123",8585761700,,The Child and Adolescent Psychiatry Services program is an inpatient unit for children and adolescents up to age 18 with psychiatric illness.,No,All Ages,"Medication Support Services,
Mental Health Services,
Psychiatric Inpatient Hospital Services","English, Spanish",819,-13041200.8155373,3868555.31477873
-117.1511,32.79825,North Central,Fee-For-Service,"3020 Childrens Way, San Diego, CA 92123",(619)543-5733,,,,"Infants 0-3
Preschool 3-5
Children 6-12
Adolescents 13-17
Transitional Youth 18-22
Adults 23-59",Inpatient Treatment,English,820,-13041200.8155373,3868555.31477873
-117.1511,32.79825,North Central,Fee-For-Service,"3020 Childrens Way, San Diego, CA 92123",(858)309-6300,,,,"Infants 0-3
Preschool 3-5
Children 6-12
Adolescents 13-17
Transitional Youth 18-22","Critical Incident Stress Debriefing
ECT (MD Only Including Consult)
Individual Therapy
Inpatient Treatment
Medication Evaluation & Management
Outpatient Treatment",English,821,-13041200.8155373,3868555.31477873
-117.1511,32.79825,North Central,Fee-For-Service,"3020 Childrens Way, San Diego, CA 92123",(858)534-8019,,,,"Preschool 3-5
Children 6-12
Adolescents 13-17
Transitional Youth 18-22","Inpatient Treatment
Medication Evaluation & Management
Outpatient Treatment",English,822,-13041200.8155373,3868555.31477873
-117.1511,32.79825,North Central,Fee-For-Service,"3020 Childrens Way, San Diego, CA 92123",(858)966-1700,,,,"Adults 23-59
Older Adults 60+","Inpatient Treatment
Medication Evaluation & Management
Outpatient Treatment",English,823,-13041200.8155373,3868555.31477873
-117.1511,32.79825,North Central,Fee-For-Service,"3020 Childrens Way, San Diego, CA 92123",(760)855-9773,,,,"Infants 0-3
Preschool 3-5
Children 6-12
Adolescents 13-17
Transitional Youth 18-22","Family Therapy
Group Therapy
Outpatient Treatment",English,824,-13041200.8155373,3868555.31477873
-117.1511,32.79825,North Central,Fee-For-Service,"3020 Childrens Way, San Diego, CA 92123",(857)891-2581,,,,"Infants 0-3
Preschool 3-5
Children 6-12
Adolescents 13-17","Inpatient Treatment
Medication Evaluation & Management",English,825,-13041200.8155373,3868555.31477873
-117.1511,32.79825,North Central,Fee-For-Service,"3020 Childrens Way, San Diego, CA 92123",(858)576-1700,,,,"Infants 0-3
Preschool 3-5
Children 6-12
Adolescents 13-17
Transitional Youth 18-22","Inpatient Treatment
Medication Evaluation & Management","English, German",826,-13041200.8155373,3868555.31477873
-116.6746,33.10906,North Inland,Fee-For-Service,"30240 Hwy 78, Santa Ysabel, CA 92070",(760)765-3578,,,,"Infants 0-3
Preschool 3-5
Children 6-12
Adolescents 13-17
Transitional Youth 18-22
Adults 23-59
Older Adults 60+","Family Therapy
Group Therapy
Individual Therapy
Outpatient Treatment",English,827,-12988156.9151087,3909788.60213958
